index,store_ID_x,store_ID_y,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
180869,480,480,6,26/10/2013,334,1,0,0,0,2417
64972,473,473,3,02/07/2014,523,1,1,0,0,4207
78309,999,999,2,14/07/2015,780,1,1,0,1,11964
515472,946,946,6,14/03/2015,361,1,0,0,0,2783
339904,12,12,7,26/04/2015,0,0,0,0,0,0
531311,552,552,2,01/04/2014,719,1,1,0,0,8239
486564,665,665,1,07/07/2014,1343,1,0,0,0,7919
40250,852,852,4,28/08/2014,482,1,0,0,1,3582
527513,265,265,1,09/09/2013,748,1,1,0,0,8167
158401,830,830,2,16/12/2014,836,1,1,0,0,12024
698177,754,754,1,20/04/2015,759,1,0,0,0,5705
286349,994,994,5,31/01/2014,443,1,0,0,0,4419
256810,225,225,3,30/04/2014,793,1,1,0,0,6363
527048,231,231,3,11/06/2014,317,1,0,0,1,3366
397534,572,572,7,05/10/2014,0,0,0,0,0,0
377160,559,559,1,20/10/2014,989,1,1,0,0,8706
50070,883,883,7,27/07/2014,0,0,0,0,0,0
570482,67,67,1,06/04/2015,0,0,0,b,1,0
178726,1015,1015,2,24/09/2013,411,1,1,0,0,5093
474521,823,823,1,18/05/2015,725,1,1,0,0,7745
471332,161,161,3,13/02/2013,788,1,0,0,0,5945
586487,971,971,6,11/07/2015,876,1,0,0,0,7460
636404,241,241,4,11/09/2014,636,1,0,0,0,5651
533350,649,649,4,10/10/2013,369,1,1,0,0,3588
263209,318,318,4,26/12/2013,0,0,0,c,1,0
469593,65,65,5,04/04/2014,506,1,1,0,0,5657
678196,833,833,6,11/01/2014,479,1,0,0,0,4719
53184,583,583,7,08/02/2015,0,0,0,0,0,0
267693,1098,1098,7,19/04/2015,0,0,0,0,0,0
429270,857,857,5,28/02/2014,892,1,0,0,0,6808
300623,665,665,2,14/01/2014,1166,1,0,0,0,6664
264949,184,184,1,24/02/2014,585,1,0,0,0,5401
389901,183,183,7,18/01/2015,0,0,0,0,0,0
255011,493,493,7,03/03/2013,0,0,0,0,0,0
145242,798,798,3,07/01/2015,943,1,1,0,0,7278
309807,796,796,6,04/04/2015,641,1,0,0,0,7477
425045,968,968,6,02/11/2013,584,1,0,0,0,4680
475004,44,44,2,10/06/2014,664,1,0,0,0,5370
514805,608,608,1,04/08/2014,1009,1,1,0,1,12031
427244,622,622,7,13/10/2013,0,0,0,0,0,0
625189,576,576,5,09/08/2013,847,1,0,0,0,5515
444288,687,687,4,15/05/2014,701,1,0,0,0,7514
67316,496,496,7,15/12/2013,0,0,0,0,0,0
29210,896,896,5,05/12/2014,1569,1,1,0,0,11409
151145,927,927,4,10/07/2014,844,1,0,0,1,6244
489039,834,834,7,27/04/2014,0,0,0,0,0,0
374584,1050,1050,7,08/12/2013,0,0,0,0,0,0
665684,740,740,6,11/07/2015,588,1,0,0,0,7957
701864,899,899,5,12/12/2014,586,1,0,0,0,5601
413051,878,878,7,31/03/2013,0,0,0,0,0,0
40847,645,645,6,23/08/2014,1115,1,0,0,0,8584
471952,1017,1017,3,11/02/2015,950,1,0,0,1,6067
335120,635,635,6,04/01/2014,223,1,0,0,0,1928
3573,840,840,5,15/03/2013,1054,1,0,0,0,6863
114221,551,551,7,22/02/2015,0,0,0,0,0,0
48931,1098,1098,7,29/09/2013,0,0,0,0,0,0
526093,727,727,6,14/09/2013,276,1,0,0,0,2609
26701,320,320,2,18/03/2014,2145,1,1,0,0,15681
326526,757,757,3,17/09/2014,657,1,1,0,0,7100
532765,1058,1058,2,01/04/2014,823,1,1,0,0,9521
303383,942,942,6,02/05/2015,551,1,0,0,0,7334
67804,499,499,6,25/01/2014,704,1,0,0,0,4471
93634,697,697,7,27/10/2013,0,0,0,0,0,0
269107,1024,1024,5,03/04/2015,0,0,1,b,1,0
621891,318,318,3,24/04/2013,582,1,1,0,0,6517
236093,428,428,1,26/08/2013,698,1,1,0,1,8873
233538,1064,1064,5,24/07/2015,910,1,0,0,1,8451
643075,305,305,6,30/05/2015,745,1,0,0,0,8329
511922,929,929,7,06/07/2014,0,0,0,0,0,0
234744,924,924,3,10/09/2014,383,1,0,0,0,3099
187391,150,150,1,03/11/2014,1120,1,1,0,0,13429
359688,916,916,3,02/07/2014,793,1,1,0,0,5971
70008,967,967,6,30/03/2013,1048,1,0,0,0,10253
45588,482,482,2,16/09/2014,771,1,1,0,0,7552
461698,259,259,1,04/11/2013,2422,1,1,0,0,12312
659764,151,151,3,17/06/2015,706,1,1,0,0,7658
323375,214,214,1,01/07/2013,908,1,1,0,0,13665
618655,579,579,6,26/04/2014,908,1,0,0,0,7790
97269,898,898,3,13/02/2013,723,1,0,0,0,6052
605067,467,467,2,28/01/2014,1443,1,0,0,0,10757
432265,32,32,7,09/03/2014,0,0,0,0,0,0
627301,216,216,5,14/06/2013,791,1,0,0,0,5470
57965,309,309,7,26/07/2015,0,0,0,0,0,0
611674,832,832,4,02/04/2015,761,1,1,0,1,8775
475311,989,989,5,21/06/2013,691,1,1,0,0,6567
363823,760,760,3,22/04/2015,1070,1,0,0,0,6574
298510,577,577,3,14/01/2015,552,1,1,0,0,4882
243815,952,952,6,26/10/2013,575,1,0,0,0,6580
174004,749,749,4,05/06/2014,795,1,1,0,0,6021
657243,843,843,6,26/04/2014,989,1,0,0,0,8083
624163,664,664,2,14/10/2014,512,1,0,0,0,3852
523741,286,286,3,06/02/2013,484,1,1,0,0,5913
477902,5,5,1,29/12/2014,573,1,0,0,1,4646
44152,154,154,6,20/04/2013,658,1,0,0,0,7533
130834,592,592,3,29/05/2013,639,1,1,0,0,5074
584595,1063,1063,3,15/05/2013,545,1,1,0,0,4318
603596,637,637,4,14/03/2013,617,1,0,0,0,6983
128630,776,776,3,19/03/2014,480,1,1,0,0,4336
616007,205,205,1,25/11/2013,773,1,0,0,0,4834
701238,300,300,6,06/12/2014,1058,1,0,0,0,8554
253540,605,605,3,09/04/2014,458,1,0,0,0,5890
240265,689,689,6,02/05/2015,704,1,0,0,0,6431
292751,873,873,7,07/04/2013,0,0,0,0,0,0
504927,477,477,2,30/04/2013,561,1,1,0,0,7501
609555,1001,1001,1,20/05/2013,0,0,0,a,0,0
337129,83,83,5,22/11/2013,363,1,1,0,0,4361
107651,235,235,7,17/02/2013,0,0,0,0,0,0
615648,634,634,2,30/04/2013,783,1,1,0,0,8086
676162,810,810,5,01/08/2014,501,1,1,0,1,5850
461624,838,838,3,30/04/2014,993,1,1,0,1,10022
10075,1036,1036,4,04/09/2014,446,1,1,0,0,4798
423761,337,337,3,20/11/2013,350,1,1,0,0,5165
662011,151,151,1,07/07/2014,578,1,0,0,0,5088
280682,149,149,6,03/08/2013,381,1,0,0,0,4060
227233,499,499,7,24/05/2015,0,0,0,0,0,0
95987,368,368,4,09/07/2015,616,1,0,0,0,8275
244149,963,963,6,04/07/2015,423,1,0,0,0,5157
473287,1102,1102,7,19/01/2014,0,0,0,0,0,0
707630,887,887,6,29/11/2014,619,1,0,0,0,7409
47797,563,563,1,28/01/2013,646,1,0,0,0,4566
49267,1024,1024,4,19/06/2014,797,1,1,0,0,6298
649573,174,174,1,23/03/2015,496,1,0,0,0,5716
194025,441,441,1,07/04/2014,626,1,0,0,0,4652
243887,766,766,5,22/03/2013,525,1,1,0,0,6029
549946,906,906,4,14/08/2014,1102,1,0,0,1,8450
95821,233,233,7,08/06/2014,0,0,0,0,0,0
177262,766,766,4,02/05/2013,562,1,1,0,0,6661
163313,681,681,6,23/08/2014,316,1,0,0,0,2725
191479,663,663,2,18/03/2014,714,1,1,0,0,4843
329091,325,325,5,30/01/2015,666,1,1,0,0,7551
230626,687,687,3,25/12/2013,0,0,0,c,1,0
440992,921,921,3,23/07/2014,1003,1,0,0,1,8325
423388,1002,1002,7,24/05/2015,0,0,0,0,0,0
600278,73,73,5,03/01/2014,494,1,0,0,1,4891
594508,236,236,7,05/01/2014,0,0,0,0,0,0
106413,175,175,1,19/01/2015,609,1,0,0,0,4465
36327,839,839,3,06/05/2015,587,1,1,0,0,4819
447801,344,344,2,28/05/2013,1300,1,1,0,0,10508
588474,286,286,2,23/04/2013,493,1,1,0,0,5873
160503,304,304,1,02/03/2015,1327,1,1,0,0,10405
522494,637,637,5,25/10/2013,748,1,1,0,0,9434
312737,318,318,1,21/04/2014,0,0,0,b,1,0
404498,748,748,3,04/02/2015,461,1,1,0,0,5903
73667,608,608,1,09/02/2015,829,1,0,0,1,7788
338371,17,17,2,09/06/2015,834,1,0,0,0,5972
517530,110,110,4,27/06/2013,634,1,0,0,1,4435
98481,119,119,6,02/11/2013,559,1,0,0,0,5541
54410,1102,1102,7,07/06/2015,0,0,0,0,0,0
400670,911,911,3,11/06/2014,900,1,0,0,0,9178
138847,102,102,7,13/04/2014,0,0,0,0,0,0
207285,432,432,3,02/01/2013,1595,1,0,0,1,10165
536235,791,791,4,22/01/2015,701,1,0,0,0,5966
102232,91,91,7,25/08/2013,0,0,0,0,0,0
40281,739,739,4,22/05/2014,688,1,1,0,0,9611
140947,549,549,6,03/08/2013,417,1,0,0,0,3755
376771,487,487,4,01/05/2014,0,0,1,a,1,0
281627,546,546,4,04/09/2014,1806,1,1,0,0,15326
680815,171,171,2,25/11/2014,1063,1,1,0,0,10930
515292,64,64,4,15/01/2015,790,1,1,0,0,11017
582232,524,524,4,25/06/2015,791,1,0,0,0,6917
232037,965,965,1,13/04/2015,1073,1,1,0,0,11605
384121,337,337,6,29/11/2014,534,1,0,0,0,7792
188447,205,205,7,13/10/2013,0,0,0,0,0,0
150688,290,290,2,17/06/2014,877,1,1,0,0,9820
218610,323,323,6,21/02/2015,652,1,0,0,0,7175
101603,756,756,1,16/02/2015,828,1,1,0,0,6509
503128,159,159,3,23/01/2013,738,1,1,0,0,9121
504740,575,575,6,14/03/2015,246,1,0,0,0,2362
150856,227,227,4,23/10/2014,553,1,1,0,0,5280
652349,1021,1021,2,16/12/2014,1219,1,1,0,0,10703
424897,838,838,7,17/03/2013,0,0,0,0,0,0
300298,841,841,3,22/01/2014,427,1,1,0,0,3441
49649,319,319,4,29/08/2013,944,1,1,0,0,9495
635197,321,321,6,25/04/2015,597,1,0,0,0,5741
698555,74,74,4,30/10/2014,839,1,0,0,0,5903
692050,997,997,1,29/07/2013,604,1,1,0,1,9876
652274,1098,1098,3,23/10/2013,750,1,1,0,1,5314
649612,478,478,1,03/11/2014,943,1,1,0,0,10660
49385,546,546,2,20/05/2014,1857,1,1,0,0,15161
619962,302,302,3,09/10/2013,319,1,1,0,0,3514
600649,396,396,6,10/05/2014,617,1,0,0,0,5720
681753,807,807,1,16/12/2013,1326,1,1,0,0,15867
282130,396,396,2,04/11/2014,1358,1,1,0,0,13452
674229,692,692,4,17/01/2013,694,1,0,0,0,4839
175200,337,337,3,19/03/2014,382,1,1,0,0,4848
324264,429,429,7,01/06/2014,0,0,0,0,0,0
21942,941,941,4,06/02/2014,568,1,1,0,0,5524
104344,374,374,7,26/05/2013,0,0,0,0,0,0
544754,338,338,3,03/12/2014,689,1,1,0,0,8918
361559,462,462,7,28/04/2013,0,0,0,0,0,0
495609,879,879,2,17/06/2014,396,1,1,0,1,4692
391199,326,326,4,26/03/2015,351,1,0,0,1,4195
235534,535,535,3,26/11/2014,1004,1,1,0,0,9438
48322,100,100,5,03/04/2015,0,0,1,b,1,0
707690,592,592,3,14/08/2013,605,1,1,0,1,4743
353846,846,846,7,19/05/2013,0,0,0,0,0,0
428925,224,224,7,22/09/2013,0,0,0,0,0,0
451680,1077,1077,1,17/03/2014,610,1,1,0,0,6363
248312,971,971,2,12/05/2015,0,0,0,0,0,0
486721,385,385,4,19/03/2015,608,1,1,0,0,7732
430477,193,193,3,28/08/2013,1010,1,1,0,1,7080
555387,282,282,4,31/01/2013,662,1,0,0,0,4550
556034,255,255,3,17/12/2014,804,1,1,0,0,9023
631394,239,239,7,05/04/2015,0,0,0,0,0,0
289427,721,721,3,05/03/2014,748,1,1,0,0,7577
617314,452,452,7,27/04/2014,0,0,0,0,0,0
492140,992,992,2,26/03/2013,914,1,1,0,1,7616
702204,186,186,1,05/01/2015,630,1,1,0,1,7693
123845,348,348,7,28/07/2013,0,0,0,0,0,0
419479,649,649,3,20/02/2013,405,1,1,0,0,3710
602706,285,285,2,06/01/2015,474,1,1,0,1,5287
588308,681,681,7,03/02/2013,0,0,0,0,0,0
540968,875,875,7,24/02/2013,0,0,0,0,0,0
138867,861,861,4,16/07/2015,560,1,1,0,0,4156
551360,36,36,4,15/01/2015,1044,1,1,0,0,8882
416893,20,20,1,24/02/2014,966,1,0,0,0,7698
646966,310,310,2,12/08/2014,671,1,0,0,1,7544
350367,74,74,2,31/03/2015,915,1,1,0,1,8674
517834,81,81,4,12/12/2013,525,1,0,0,0,6502
661072,425,425,4,26/09/2013,464,1,1,0,0,3612
524421,1033,1033,7,14/12/2014,0,0,0,0,0,0
691127,728,728,1,02/03/2015,483,1,1,0,0,6335
258128,365,365,4,19/12/2013,732,1,1,0,0,7590
9403,178,178,7,09/11/2014,0,0,0,0,0,0
414274,497,497,6,27/06/2015,743,1,0,0,0,6376
408566,88,88,7,27/07/2014,0,0,0,0,0,0
478182,1068,1068,1,27/01/2014,235,1,0,0,0,2778
516158,827,827,1,08/09/2014,1642,1,0,0,0,11620
265258,693,693,2,26/05/2015,439,1,0,0,0,5139
553775,895,895,5,29/05/2015,791,1,0,0,1,8724
112353,648,648,3,09/07/2014,501,1,0,0,1,5212
261985,810,810,4,15/08/2013,489,1,1,0,1,5957
512799,967,967,1,21/10/2013,1115,1,1,0,1,10403
322032,969,969,2,14/05/2013,651,1,1,0,0,3612
617531,102,102,2,13/05/2014,893,1,0,0,0,5342
345161,1040,1040,5,10/07/2015,743,1,0,0,1,7100
443686,543,543,3,28/01/2015,293,1,1,0,0,3166
71632,53,53,3,02/10/2013,565,1,0,0,0,4531
241913,441,441,1,12/08/2013,734,1,1,0,1,6867
400527,937,937,4,26/02/2015,458,1,0,0,0,4934
515733,202,202,7,10/08/2014,0,0,0,0,1,0
316861,546,546,7,21/04/2013,0,0,0,0,0,0
641031,1023,1023,6,26/01/2013,640,1,0,0,0,5428
221169,153,153,7,06/07/2014,0,0,0,0,0,0
455962,36,36,5,05/06/2015,1363,1,1,0,1,12772
125281,613,613,5,14/06/2013,813,1,0,0,0,5258
184874,969,969,1,29/07/2013,467,1,1,0,1,3135
660133,999,999,5,15/08/2014,664,1,0,0,1,8870
1067,882,882,5,05/06/2015,932,1,1,0,0,7793
137152,608,608,1,03/03/2014,939,1,1,0,0,9647
262240,1089,1089,1,02/03/2015,1296,1,1,0,0,14656
674161,74,74,1,06/05/2013,877,1,0,0,0,5820
142777,225,225,3,21/01/2015,397,1,0,0,0,3218
527893,748,748,3,31/12/2014,370,1,0,0,1,4265
245986,403,403,5,13/09/2013,821,1,1,0,0,8516
155385,212,212,3,04/09/2013,525,1,0,0,0,4660
397293,517,517,3,25/06/2014,509,1,0,0,0,4329
132338,1082,1082,7,17/05/2015,0,0,0,0,0,0
628772,974,974,2,28/07/2015,1700,1,1,0,0,14442
128203,668,668,7,16/06/2013,0,0,0,0,0,0
129693,886,886,4,30/10/2014,642,1,0,0,0,6521
553130,473,473,7,12/01/2014,0,0,0,0,0,0
56481,944,944,2,22/04/2014,1376,1,0,0,1,8145
291615,1042,1042,1,23/02/2015,476,1,0,0,0,3057
592362,722,722,5,15/03/2013,1560,1,0,0,0,9098
24113,864,864,6,17/08/2013,346,1,0,0,0,2217
165912,117,117,5,02/01/2015,475,1,0,0,1,3552
332419,476,476,7,14/09/2014,0,0,0,0,0,0
175194,599,599,6,07/02/2015,946,1,0,0,0,10178
183476,674,674,6,02/02/2013,737,1,0,0,0,6033
221805,157,157,3,29/01/2014,798,1,0,0,0,7287
543638,250,250,4,26/02/2015,567,1,0,0,0,6351
93211,231,231,4,26/02/2015,306,1,0,0,0,3324
668751,726,726,4,19/03/2015,1080,1,1,0,0,11539
422409,711,711,7,01/09/2013,0,0,0,0,0,0
409006,826,826,7,11/08/2013,0,0,0,0,0,0
697724,562,562,2,03/09/2013,2912,1,0,0,0,16363
7455,1054,1054,7,14/09/2014,0,0,0,0,0,0
272502,186,186,4,17/10/2013,304,1,0,0,0,2454
32089,44,44,3,08/07/2015,550,1,0,0,0,4533
662679,852,852,6,23/03/2013,361,1,0,0,0,2724
483311,886,886,2,07/10/2014,646,1,1,0,1,7247
623106,42,42,1,12/08/2013,1310,1,1,0,1,13319
84341,223,223,6,19/07/2014,552,1,0,0,0,4908
598251,631,631,6,20/09/2014,551,1,0,0,0,4218
670719,727,727,7,12/01/2014,0,0,0,0,0,0
214503,239,239,3,26/02/2014,423,1,0,0,0,3523
146142,574,574,5,25/07/2014,580,1,0,0,0,7484
306213,482,482,2,10/03/2015,668,1,0,0,0,5411
462269,948,948,1,26/05/2014,1781,1,0,0,0,6420
212065,626,626,5,14/11/2014,885,1,1,0,0,10458
472980,614,614,4,12/09/2013,994,1,1,0,0,6570
402714,361,361,5,28/02/2014,700,1,0,0,0,6369
197777,186,186,3,09/04/2014,310,1,0,0,0,2739
450276,118,118,7,26/05/2013,0,0,0,0,0,0
177230,826,826,3,15/05/2013,783,1,1,0,0,8682
10268,260,260,3,27/02/2013,866,1,0,0,0,6001
552160,392,392,3,05/03/2014,887,1,1,0,0,9572
420036,625,625,3,20/02/2013,684,1,1,0,0,7390
130016,710,710,2,05/03/2013,370,1,1,0,0,4426
655943,782,782,2,14/01/2014,432,1,0,0,0,4197
638074,157,157,5,30/01/2015,946,1,1,0,0,10643
95605,877,877,2,14/04/2015,837,1,1,0,1,6458
365122,466,466,6,13/04/2013,408,1,0,0,0,3927
404099,909,909,1,05/01/2015,1600,1,1,0,1,18114
514029,1094,1094,1,19/05/2014,436,1,1,0,0,5493
187339,628,628,7,05/07/2015,0,0,0,0,0,0
90737,927,927,3,02/04/2014,936,1,1,0,0,7274
594468,76,76,1,16/02/2015,1192,1,1,0,1,13273
525621,797,797,1,13/04/2015,615,1,1,0,0,7218
527121,116,116,1,30/03/2015,804,1,1,0,1,10178
194129,128,128,7,13/01/2013,0,0,0,0,0,0
158078,995,995,3,25/03/2015,644,1,0,0,0,6759
418401,1108,1108,2,28/01/2014,534,1,0,0,0,4288
201660,1002,1002,5,02/05/2014,948,1,1,0,1,8944
696120,372,372,1,06/07/2015,674,1,0,0,1,8341
688960,427,427,5,19/04/2013,643,1,0,0,0,5539
591605,1042,1042,2,05/11/2013,651,1,1,0,0,5275
572706,583,583,5,10/07/2015,451,1,0,0,0,4252
523282,301,301,1,22/09/2014,582,1,0,0,0,4926
554047,253,253,6,29/11/2014,625,1,0,0,0,4885
226797,536,536,5,02/05/2014,1277,1,1,0,0,12654
242841,458,458,3,11/02/2015,541,1,0,0,0,5442
283668,90,90,7,03/08/2014,0,0,0,0,0,0
138349,23,23,4,18/06/2015,503,1,1,0,0,5879
328289,70,70,7,28/12/2014,0,0,0,0,1,0
585328,204,204,2,21/07/2015,489,1,0,0,0,4741
340988,277,277,6,11/07/2015,444,1,0,0,0,4953
701437,501,501,4,14/03/2013,550,1,0,0,0,4638
625704,311,311,7,10/05/2015,0,0,0,0,0,0
74315,254,254,4,01/05/2014,0,0,1,a,0,0
193741,723,723,5,13/09/2013,578,1,1,0,0,6993
95036,163,163,6,12/10/2013,682,1,0,0,0,6344
394715,573,573,3,11/09/2013,436,1,1,0,1,5766
701241,842,842,4,16/07/2015,1118,1,1,0,0,18658
432568,412,412,5,02/01/2015,712,1,0,0,1,9217
147182,202,202,6,11/07/2015,577,1,0,0,0,6713
84172,279,279,2,21/04/2015,507,1,0,0,0,5910
118201,97,97,6,28/06/2014,420,1,0,0,0,4449
214977,34,34,2,29/04/2014,1107,1,1,0,0,9644
522159,824,824,4,03/07/2014,1101,1,1,0,0,8671
388362,20,20,5,04/01/2013,646,1,0,0,1,5599
188310,80,80,1,19/05/2014,661,1,1,0,0,9243
235455,561,561,7,07/06/2015,0,0,0,0,0,0
484594,266,266,2,28/07/2015,551,1,1,0,1,4940
147807,393,393,7,08/03/2015,0,0,0,0,0,0
187215,261,261,3,03/04/2013,703,1,0,0,1,8187
344200,265,265,2,08/01/2013,652,1,1,0,0,6854
693583,918,918,5,22/03/2013,655,1,1,0,0,6011
418824,866,866,6,24/05/2014,496,1,0,0,0,6509
31476,316,316,3,02/07/2014,931,1,1,0,0,11176
579852,642,642,7,07/06/2015,0,0,0,0,0,0
337424,548,548,4,03/10/2013,0,0,0,a,0,0
381529,50,50,1,27/04/2015,458,1,1,0,0,6160
386832,38,38,2,03/09/2013,425,1,0,0,1,4305
347614,920,920,5,09/08/2013,399,1,0,0,1,3705
540785,269,269,1,01/07/2013,2023,1,1,0,0,18148
410655,911,911,7,28/09/2014,0,0,0,0,0,0
437246,47,47,5,20/03/2015,976,1,1,0,0,8129
120442,894,894,6,19/07/2014,716,1,0,0,0,5230
59411,8,8,1,13/01/2014,602,1,0,0,0,4129
233547,1005,1005,3,18/09/2013,753,1,0,0,0,4441
410949,680,680,2,05/08/2014,802,1,1,0,1,5294
171955,669,669,4,23/07/2015,418,1,0,0,0,4864
9103,877,877,1,22/06/2015,873,1,0,0,0,5953
427678,538,538,7,30/11/2014,0,0,0,0,0,0
125706,760,760,6,21/12/2013,1361,1,0,0,0,9398
700965,445,445,2,05/08/2014,1542,1,1,0,1,10083
102056,979,979,1,19/01/2015,576,1,0,0,0,4751
396265,608,608,5,19/07/2013,1013,1,1,0,1,9953
587775,267,267,6,25/01/2014,1504,1,0,0,0,11407
81583,308,308,4,21/08/2014,909,1,1,0,0,8119
391200,562,562,1,14/04/2014,3472,1,1,0,1,21788
555490,303,303,5,19/06/2015,665,1,1,0,0,6806
163762,301,301,3,05/11/2014,589,1,1,0,0,5839
322576,1066,1066,7,22/09/2013,0,0,0,0,0,0
225740,954,954,7,26/05/2013,0,0,0,0,0,0
389919,61,61,2,28/07/2015,641,1,1,0,0,6397
183452,487,487,1,16/03/2015,696,1,1,0,0,8425
85464,487,487,7,31/05/2015,0,0,0,0,0,0
691787,1043,1043,7,26/10/2014,0,0,0,0,0,0
47791,485,485,6,14/03/2015,486,1,0,0,0,5809
82136,301,301,3,19/06/2013,594,1,1,0,0,5713
389251,803,803,6,26/01/2013,459,1,0,0,0,5362
642226,1031,1031,5,25/01/2013,442,1,1,0,0,5258
96804,478,478,1,29/04/2013,946,1,1,0,0,9961
645085,9,9,5,30/05/2014,705,1,0,0,0,7724
355886,50,50,3,21/01/2015,253,1,0,0,0,2769
293807,1037,1037,1,15/07/2013,1152,1,1,0,0,9793
655503,963,963,2,22/10/2013,1343,1,1,0,1,14056
276622,819,819,4,16/01/2014,446,1,0,0,0,4499
521461,766,766,6,25/04/2015,614,1,0,0,0,7144
376503,805,805,6,21/03/2015,491,1,0,0,0,5109
90697,774,774,3,23/01/2013,761,1,1,0,0,5645
447258,370,370,4,25/06/2015,560,1,0,0,0,6974
313040,363,363,1,17/11/2014,1021,1,0,0,0,7837
707167,945,945,2,22/04/2014,541,1,0,0,1,4657
521009,413,413,6,28/03/2015,648,1,0,0,0,5464
112400,356,356,1,29/12/2014,411,1,0,0,1,5813
571737,139,139,4,05/06/2014,630,1,1,0,0,8801
518167,168,168,5,13/12/2013,779,1,0,0,0,7922
650961,436,436,7,06/04/2014,0,0,0,0,0,0
560423,910,910,2,05/08/2014,585,1,1,0,1,6148
144276,740,740,7,14/07/2013,0,0,0,0,1,0
698807,27,27,2,26/02/2013,914,1,0,0,0,6736
602484,427,427,7,23/02/2014,0,0,0,0,0,0
592174,532,532,2,03/06/2014,1475,1,1,0,0,12613
214914,627,627,2,16/06/2015,666,1,1,0,0,7316
155356,324,324,1,22/07/2013,706,1,0,0,1,4831
276982,369,369,2,01/10/2013,503,1,0,0,0,6056
481426,811,811,2,18/06/2013,746,1,1,0,0,4836
124000,842,842,3,15/04/2015,1095,1,1,0,0,18450
433023,674,674,6,14/06/2014,732,1,0,0,0,6054
419851,120,120,3,24/07/2013,486,1,0,0,1,5167
251831,154,154,5,18/04/2014,0,0,1,b,1,0
235234,799,799,2,22/10/2013,843,1,1,0,1,8733
462881,384,384,7,22/02/2015,0,0,0,0,0,0
316294,728,728,7,05/04/2015,0,0,0,0,0,0
561029,514,514,1,06/04/2015,0,0,0,b,1,0
425257,749,749,1,03/06/2013,1047,1,1,0,0,9579
3448,405,405,5,31/07/2015,530,1,1,0,1,5569
673130,73,73,5,28/02/2014,537,1,0,0,0,4568
441387,529,529,6,10/01/2015,676,1,0,0,0,6717
419637,709,709,5,03/10/2014,0,0,1,a,0,0
32373,965,965,6,25/05/2013,741,1,0,0,0,6359
583814,466,466,6,21/03/2015,346,1,0,0,0,3166
351187,730,730,6,28/03/2015,909,1,0,0,0,7311
410691,1078,1078,7,28/07/2013,0,0,0,0,0,0
88426,462,462,1,21/07/2014,627,1,0,0,1,4997
255097,103,103,7,27/04/2014,0,0,0,0,0,0
381087,181,181,3,12/03/2014,570,1,0,0,0,4676
565600,635,635,2,21/01/2014,644,1,1,0,0,6993
352292,415,415,7,05/07/2015,0,0,0,0,0,0
350335,231,231,3,09/04/2014,311,1,0,0,0,3243
138403,1113,1113,5,19/07/2013,703,1,1,0,1,6796
103440,859,859,1,09/03/2015,708,1,0,0,0,6505
127258,348,348,2,16/07/2013,0,0,1,0,0,0
610290,614,614,7,23/02/2014,0,0,0,0,0,0
649102,271,271,4,27/11/2014,959,1,1,0,0,10391
559161,378,378,3,07/08/2013,755,1,0,0,1,4602
206610,273,273,4,22/08/2013,577,1,0,0,1,4989
111744,984,984,6,13/07/2013,716,1,0,0,0,5676
106047,343,343,3,19/06/2013,607,1,1,0,0,6128
531370,342,342,7,15/03/2015,0,0,0,0,0,0
495327,126,126,2,22/01/2013,610,1,1,0,0,8576
440839,205,205,1,27/10/2014,771,1,0,0,1,4964
270756,150,150,5,11/01/2013,853,1,1,0,0,8291
372356,503,503,1,28/04/2014,630,1,1,0,0,10349
243035,6,6,3,26/11/2014,630,1,1,0,0,5855
155835,420,420,5,26/04/2013,402,1,1,0,0,4121
352047,979,979,1,22/04/2013,811,1,1,0,0,8344
125448,1087,1087,6,12/07/2014,601,1,0,0,0,5468
593697,237,237,3,08/10/2014,588,1,1,0,0,4532
93947,835,835,1,30/06/2014,1032,1,1,0,0,10909
324512,706,706,3,25/02/2015,391,1,0,0,0,4174
321891,288,288,7,31/03/2013,0,0,0,0,0,0
613198,988,988,3,17/09/2014,724,1,1,0,0,4614
217819,356,356,7,28/06/2015,0,0,0,0,0,0
216474,298,298,4,19/06/2014,0,0,1,a,1,0
20582,415,415,2,19/02/2013,495,1,1,0,0,5885
105963,820,820,1,23/02/2015,928,1,0,0,0,9366
99460,1009,1009,1,30/09/2013,672,1,0,0,0,6464
111188,1011,1011,5,03/04/2015,0,0,1,b,1,0
641918,793,793,4,30/04/2015,700,1,1,0,0,7919
665572,216,216,6,16/02/2013,827,1,0,0,0,6194
59838,959,959,7,31/08/2014,0,0,0,0,0,0
213078,965,965,5,23/08/2013,813,1,0,0,0,6650
197001,147,147,5,14/02/2014,930,1,0,0,0,8451
117529,57,57,4,26/03/2015,701,1,0,0,0,7354
700604,37,37,1,26/05/2014,606,1,0,0,0,5498
381823,862,862,7,10/02/2013,0,0,0,0,0,0
354561,886,886,7,03/03/2013,0,0,0,0,0,0
427073,1070,1070,2,09/12/2014,909,1,0,0,0,7041
314484,877,877,2,09/07/2013,794,1,0,0,1,5575
192221,882,882,6,30/03/2013,1196,1,0,0,0,10945
96861,934,934,3,08/10/2014,632,1,1,0,1,6853
481403,54,54,2,14/01/2014,540,1,0,0,0,5246
686368,780,780,4,01/05/2014,0,0,1,a,0,0
452722,828,828,3,11/12/2013,576,1,0,0,0,5163
